path,source,also_held_on,file_gb,series_index,series_name,derived,shape,n_x,n_y,n_z,n_t,n_channels,lut_names,bit_depth,fps,duration_s,um_per_px,um_per_z,field_um,z_span_um,calibrated,strain,person,year,error
L:\10_AGVG LAB\Confocal E drive backup\Kiley\21920_pdysL.lif,L_drive,scope_PC,0.639,18,pdysL_worm5_20x_back,,z-stack,1024,1024,27,1,2,Green|Gray,8,,,0.5682,1.0405,581.8,27.1,yes,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\21920_pdysL.lif,L_drive,scope_PC,0.639,19,pdysL_worm5_20x_back_max,,single plane,1024,1024,1,1,2,Green|Gray,8,,,0.5682,,581.8,,yes,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\61821_VG01.lif,L_drive,scope_PC,0.237,0,VG01_L4440_1,,z-stack,512,512,67,1,2,Red|Gray,8,,,0.5687,,291.2,,yes,VG01,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\61821_VG01.lif,L_drive,scope_PC,0.237,1,VG01_L4440_2,,z-stack,512,512,67,1,2,Red|Gray,8,,,0.5687,,291.2,,yes,VG01,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\61821_VG01.lif,L_drive,scope_PC,0.237,2,VG01_L4440_3,,z-stack,512,512,67,1,2,Red|Gray,8,,,0.5687,,291.2,,yes,VG01,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\61821_VG01.lif,L_drive,scope_PC,0.237,3,Vg01_L4440_4,,z-stack,512,512,67,1,2,Red|Gray,8,,,0.5687,,291.2,,yes,VG01,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\61821_VG01.lif,L_drive,scope_PC,0.237,4,VG01_dys-1_1,,z-stack,512,512,61,1,2,Red|Gray,8,,,0.5687,,291.2,,yes,VG01,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\61821_VG01.lif,L_drive,scope_PC,0.237,5,VG01_dys-1_2,,z-stack,512,512,61,1,2,Red|Gray,8,,,0.5687,,291.2,,yes,VG01,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\61821_VG01.lif,L_drive,scope_PC,0.237,6,VG01_dys-1_3,,z-stack,512,512,61,1,2,Red|Gray,8,,,0.5687,,291.2,,yes,VG01,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,0,Series001,,z-stack,1024,1024,13,1,3,Green|Red|Blue,8,,,0.7576,1.3642,775.8,16.4,yes,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,1,Image002,,single plane,512,512,1,1,2,Green|Blue,8,,,1.5166,,776.5,,yes,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,2,Intensity,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,3,Fast Flim,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,4,Standard Deviation,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,5,Pattern Matching Scatter Plot Channel 1,"FLIM analysis product, not an acquisition",single plane,100,100,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,6,FlimDecayTime 1 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,7,FlimDecayTime 2 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,8,FlimDecayTime 3 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,9,FlimAmplitude 1 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,10,FlimAmplitude 2 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,11,FlimAmplitude 3 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,12,FlimTailOffset 1 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,13,FlimInstrumentResponseFunctionBackground 1 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,14,FlimInstrumentResponseFunctionShift 1 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,15,FlimIntensity 1 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Blue,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,16,FlimIntensity 2 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Green,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,17,FlimIntensity 3 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Red,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,18,FlimAmplitudeSum 1 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,19,FlimIntensitySum 1 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,20,FlimMeanPhotonArivalTime 1 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,21,FlimMeanDecayTime 1 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,22,ChiSquare 1 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,23,Image003,,single plane,512,512,1,1,2,Green|Blue,8,,,1.5166,,776.5,,yes,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,24,Intensity,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,25,Fast Flim,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,26,Standard Deviation,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,27,Pattern Matching Scatter Plot Channel 1,"FLIM analysis product, not an acquisition",single plane,100,100,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,28,Image004,,single plane,512,512,1,1,2,Green|Blue,8,,,1.5166,,776.5,,yes,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,29,Intensity,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,30,Fast Flim,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,31,Standard Deviation,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,32,Pattern Matching Scatter Plot Channel 1,"FLIM analysis product, not an acquisition",single plane,100,100,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,33,FlimDecayTime 1 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,34,FlimDecayTime 2 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,35,FlimDecayTime 3 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,36,FlimAmplitude 1 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,37,FlimAmplitude 2 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,38,FlimAmplitude 3 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,39,FlimTailOffset 1 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,40,FlimInstrumentResponseFunctionBackground 1 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,41,FlimInstrumentResponseFunctionShift 1 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,42,FlimIntensity 1 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Blue,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,43,FlimIntensity 2 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Green,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,44,FlimIntensity 3 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Red,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,45,FlimAmplitudeSum 1 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,46,FlimIntensitySum 1 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,47,FlimMeanPhotonArivalTime 1 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,48,FlimMeanDecayTime 1 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,49,ChiSquare 1 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,50,Image005,,single plane,512,512,1,1,2,Green|Blue,8,,,1.5166,,776.5,,yes,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,51,Intensity,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,52,Fast Flim,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,53,Standard Deviation,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,54,Pattern Matching Scatter Plot Channel 1,"FLIM analysis product, not an acquisition",single plane,100,100,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,55,FlimDecayTime 1 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,56,FlimDecayTime 2 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,57,FlimDecayTime 3 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,58,FlimAmplitude 1 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,59,FlimAmplitude 2 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,60,FlimAmplitude 3 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,61,FlimTailOffset 1 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,62,FlimInstrumentResponseFunctionBackground 1 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,63,FlimInstrumentResponseFunctionShift 1 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,64,FlimIntensity 1 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Blue,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,65,FlimIntensity 2 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Green,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,66,FlimIntensity 3 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Red,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,67,FlimAmplitudeSum 1 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,68,FlimIntensitySum 1 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,69,FlimMeanPhotonArivalTime 1 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,70,FlimMeanDecayTime 1 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,71,ChiSquare 1 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,72,Series006,,z-stack,1024,1024,2,1,3,Green|Red|Blue,8,,,0.7576,1.3642,775.8,1.4,yes,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,73,Series007,,z-stack,1024,1024,19,1,3,Green|Red|Blue,8,,,0.7576,1.3642,775.8,24.6,yes,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,74,Series007_max,,single plane,1024,1024,1,1,3,Green|Red|Blue,8,,,0.7576,,775.8,,yes,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote-later.lif,L_drive,scope_PC,0.887,75,Series001_max,,single plane,1024,1024,1,1,3,Green|Red|Blue,8,,,0.7576,,775.8,,yes,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote.lif,L_drive,scope_PC,0.881,0,Series001,,z-stack,1024,1024,13,1,3,Green|Red|Blue,8,,,0.7576,1.3642,775.8,16.4,yes,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote.lif,L_drive,scope_PC,0.881,1,Image002,,single plane,512,512,1,1,2,Green|Blue,8,,,1.5166,,776.5,,yes,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote.lif,L_drive,scope_PC,0.881,2,Intensity,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote.lif,L_drive,scope_PC,0.881,3,Fast Flim,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote.lif,L_drive,scope_PC,0.881,4,Standard Deviation,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote.lif,L_drive,scope_PC,0.881,5,Pattern Matching Scatter Plot Channel 1,"FLIM analysis product, not an acquisition",single plane,100,100,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
L:\10_AGVG LAB\Confocal E drive backup\Kiley\71219_no remote.lif,L_drive,scope_PC,0.881,6,FlimDecayTime 1 ch1,"FLIM analysis product, not an acquisition",single plane,512,512,1,1,1,Gray,32,,,,,,,NO,,Hughes K | Hughes-Wiles K,,
