path,ext,size_bytes,mtime
L:\02_Duchenne Muscular Dystrophy\Kiley\Papers\Excercise Paper\burrow and crawl muscle health\180822_HKK5_CB3%D5alive_100x\worm 1\3\HKK5_CB3%D5_w1.lsm,.lsm,45153740,2018-08-22
L:\02_Duchenne Muscular Dystrophy\Kiley\Papers\Excercise Paper\burrow and crawl muscle health\180822_HKK5_CB3%D5alive_100x\worm 1\4\HKK5_CB3%D5_w1_4.lsm,.lsm,360727876,2018-08-22
L:\02_Duchenne Muscular Dystrophy\Kiley\Raw data\Confocal\21920_pdysL.lif,.lif,638693463,2020-02-19
L:\02_Duchenne Muscular Dystrophy\Kiley\Raw data\Confocal\Hypertrophy\10720_N2_IBD5.lif,.lif,398554670,2020-11-02
L:\02_Duchenne Muscular Dystrophy\Kiley\Raw data\Confocal\Hypertrophy\10720_N2_ISD5.lif,.lif,421211525,2020-10-07
L:\02_Duchenne Muscular Dystrophy\Kiley\Raw data\Confocal\PNAS paper_100x health\170811_HKK5_CD5\LSM\HKK5_CD5_1.lsm,.lsm,96516691,2017-08-11
L:\02_Duchenne Muscular Dystrophy\Kiley\Raw data\Confocal\PNAS paper_100x health\170811_HKK5_CD5\LSM\HKK5_CD5_Max.lsm,.lsm,4457651,2017-08-11
L:\02_Duchenne Muscular Dystrophy\Kiley\Raw data\Confocal\PNAS paper_100x health\170811_HKK5_CD5\LSM\HKK5_CD5_w14.lsm,.lsm,6962347,2017-08-11
L:\02_Duchenne Muscular Dystrophy\Kiley\Raw data\Confocal\PNAS paper_100x health\170811_HKK5_CD5\LSM\HKK5_CD5_w14_Max.lsm,.lsm,386709,2017-08-11
L:\02_Duchenne Muscular Dystrophy\Kiley\Raw data\Confocal\PNAS paper_100x health\170811_HKK5_CD5\LSM\HKK5_CD5_w3.lsm,.lsm,6962345,2017-08-11
L:\02_Duchenne Muscular Dystrophy\Kiley\Raw data\Confocal\PNAS paper_100x health\170811_HKK5_CD5\LSM\HKK5_CD5_w3_Max.lsm,.lsm,386707,2017-08-11
L:\02_Duchenne Muscular Dystrophy\Kiley\Raw data\Confocal\PNAS paper_100x health\170811_HKK5_CD5\LSM\HKK5_CD5_w4.lsm,.lsm,6962344,2017-08-11
L:\02_Duchenne Muscular Dystrophy\Kiley\Raw data\Confocal\PNAS paper_100x health\170811_HKK5_CD5\LSM\HKK5_CD5_w4_Max.lsm,.lsm,386706,2017-08-11
L:\02_Duchenne Muscular Dystrophy\Kiley\Raw data\Confocal\PNAS paper_100x health\170811_HKK5_CD5\p02_worm2\HKK5_CD5_w3_Max.lsm,.lsm,386707,2017-08-11
L:\02_Duchenne Muscular Dystrophy\Kiley\Raw data\Confocal\PNAS paper_100x health\170811_HKK5_CD5\p03_worm2\HKK5_CD5_w4_Max.lsm,.lsm,386706,2017-08-11
L:\02_Duchenne Muscular Dystrophy\Kiley\Raw data\Confocal\PNAS paper_100x health\170811_HKK5_CD5\p13_worm10\HKK5_CD5_w14_Max.lsm,.lsm,386709,2017-08-11
L:\02_Duchenne Muscular Dystrophy\Kiley\Raw data\Confocal\PNAS paper_100x health\171015_HKK5_CD5\HKK5_CD5.lsm,.lsm,170414711,2017-10-15
L:\02_Duchenne Muscular Dystrophy\Kiley\Raw data\Confocal\PNAS paper_100x health\171015_HKK5_CD5\HKK5_CD5_Max.lsm,.lsm,5084191,2017-10-15
L:\02_Duchenne Muscular Dystrophy\Kiley\Raw data\Confocal\PNAS paper_100x health\171016_HKK22_CD5_100x\worm1\HKK22_CD5_CD5_.lsm,.lsm,12734696,2017-10-16
L:\02_Duchenne Muscular Dystrophy\Kiley\Raw data\Confocal\PNAS paper_100x health\171016_HKK22_CD5_100x\worm1\HKK22_CD5_CD5_Max.lsm,.lsm,686078,2017-10-16
L:\02_Duchenne Muscular Dystrophy\Kiley\Raw data\Confocal\PNAS paper_100x health\171016_HKK22_CD5_100x\worm1\HKK22_CD5_W1L2_Max.lsm,.lsm,686080,2017-10-16
L:\02_Duchenne Muscular Dystrophy\Kiley\Raw data\Confocal\PNAS paper_100x health\171016_HKK22_CD5_100x\worm2\HKK22_CD5_W2L1_Max.lsm,.lsm,686082,2017-10-16
L:\02_Duchenne Muscular Dystrophy\Kiley\Raw data\Confocal\PNAS paper_100x health\171016_HKK22_CD5_100x\worm2\HKK22_CD5_W2L2_Max.lsm,.lsm,686082,2017-10-16
L:\02_Duchenne Muscular Dystrophy\Kiley\Raw data\Confocal\PNAS paper_100x health\171016_HKK22_CD5_100x\worm3\HKK22_CD5_W3L1_Max.lsm,.lsm,686081,2017-10-16
L:\02_Duchenne Muscular Dystrophy\Kiley\Raw data\Confocal\PNAS paper_100x health\171016_HKK22_CD5_100x\worm3\HKK22_CD5_W3L2_Max.lsm,.lsm,686081,2017-10-16
L:\02_Duchenne Muscular Dystrophy\Kiley\Raw data\Confocal\PNAS paper_100x health\171016_HKK22_CD5_100x\worm4\HKK22_CD5_W4L1_Max.lsm,.lsm,686080,2017-10-16
L:\02_Duchenne Muscular Dystrophy\Kiley\Raw data\Confocal\PNAS paper_100x health\171016_HKK22_CD5_100x\worm4\HKK22_CD5_W4L2_Max.lsm,.lsm,686080,2017-10-16
L:\02_Duchenne Muscular Dystrophy\Kiley\Raw data\Confocal\PNAS paper_100x health\171016_HKK22_CD5_100x\worm5\HKK22_CD5_W5L1_Max.lsm,.lsm,686080,2017-10-16
L:\02_Duchenne Muscular Dystrophy\Kiley\Raw data\Confocal\PNAS paper_100x health\171016_HKK22_CD5_100x\worm5\HKK22_CD5_W5L2_Max.lsm,.lsm,686080,2017-10-16
L:\02_Duchenne Muscular Dystrophy\Kiley\Raw data\Confocal\PNAS paper_100x health\171208_HKK22_CB3%D5\worm 1_p0\HKK22_CB3%D5_max_p0.lsm,.lsm,45162728,2017-12-08
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\09.17.25 AVG77 VID (8).lif,.lif,44392269,2025-09-22
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\26.02.13 CONFOCAL STEIN.lif,.lif,88190869,2026-02-13
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\26.16.02 CONFOCAL SEYMOUR TRIAL 2.lif,.lif,248058015,2026-02-16
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\0.2.26.26 CONFOCAL RENE UTERINE\02.26.26 CONFOCAL RENE UTERINE.lif,.lif,739191137,2026-03-25
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\0.2.26.26 CONFOCAL RENE UTERINE\02.26.26 CONFOCAL UTERINE PRED .lif,.lif,838284725,2026-03-25
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\02.14.25 AVG60\AVG60.3.1.02.14.25.lif,.lif,48664831,2025-02-14
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\02.14.25 AVG60\AVG60.3.2.02.14.25.lif,.lif,50806233,2025-02-14
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\02.14.25 AVG60\AVG60.3.3.02.14.25.lif,.lif,56598583,2025-02-14
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\02.14.25 AVG60\AVG60.3.4.02.14.25.lif,.lif,71904037,2025-02-14
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\02.14.25 AVG60\AVG60.6.1.02.14.25.lif,.lif,45848729,2025-02-14
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\02.14.25 AVG60\AVG60.6.2.02.14.25.lif,.lif,45848729,2025-02-14
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\02.14.25 AVG60\AVG60.6.3.02.14.25.lif,.lif,45848729,2025-02-14
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\02.14.25 AVG60\AVG60.6.4.02.14.25.lif,.lif,45848685,2025-02-14
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\02.14.25 AVG60\Project.lif,.lif,45848653,2025-02-14
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\02.15.25 AVG60\AVG60.1.1.02.15.25.lif,.lif,101200667,2025-02-15
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\02.15.25 AVG60\AVG60.1.2.02.15.25.lif,.lif,101200663,2025-02-15
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\02.15.25 AVG60\AVG60.1.3.02.15.25.lif,.lif,101200663,2025-02-15
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\02.15.25 AVG60\AVG60.1.L1.02.15.25.lif,.lif,101200619,2025-02-15
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\02.15.25 AVG60\AVG60.1.L1.2.02.15.25.lif,.lif,101200667,2025-02-15
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\02.15.25 AVG60\AVG60.1.L2.02.15.25.lif,.lif,101200675,2025-02-15
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\02.15.25 AVG60\AVG60.1.L2.2.02.15.25.lif,.lif,101200667,2025-02-15
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\02.15.25 AVG60\AVG60.1.L3.02.15.25.lif,.lif,101200675,2025-02-15
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\02.15.25 AVG60\AVG60.3.L1.02.15.25.lif,.lif,101200663,2025-02-15
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\02.15.25 AVG60\AVG60.3.L2.02.15.25.lif,.lif,101200667,2025-02-15
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\02.15.25 AVG60\AVG60.6.L1.02.15.25.lif,.lif,101200667,2025-02-15
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\02.15.25 AVG60\AVG60.6.L2.02.15.25.lif,.lif,101200667,2025-02-15
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\02.15.25 AVG60\Project.lif,.lif,101200565,2025-02-15
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\02.25.25 FACS MUSCLE (GRANT)\250225_FACS_MUSCLE.lif,.lif,9081793,2025-02-25
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\02.25.25 FACS MUSCLE (GRANT)\worm FACS.lif,.lif,4954741,2025-02-25
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\02.27.26 CONFOCAL RENE UTERINE\02.27.26 CONFOCAL WT UTERINE RENE.lif,.lif,9633935183,2026-03-25
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\03.05.26 CONFOCAL UTERINE RENE\03.05.26 CONFOCAL UTERINE RENE.lif,.lif,3401516339,2026-03-18
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\03.10.26 CONFOCAL SARCOMERE RNAI SCREEN\03.10.26 CONFOCAL SARCOMERE RNAI SCREEN.lif,.lif,2595338879,2026-03-18
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\03.20.25 RGB MIDBODY\03.20.25 CONFOCAL.lif,.lif,17783781563,2025-03-20
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\03.25.26 DM8005 DYS-1 RNAi\03.25.26 DM8005 DYS-1 RNAI.lif,.lif,56250521,2026-03-25
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\03.25.26 SARCOMERE RNAI SCREEN\03.25.26 BRANCHING RNAI CROSS 9 DM8005xRW1181.lif,.lif,2940111723,2026-04-03
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\03.26.26 WT UTERINE WORMS RENE\03.26.26 RENE UTERINE WT WORMS.lif,.lif,1756530427,2026-03-26
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\04.03.25 AVG77 DAY 1\03.20.25 CONFOCAL.lif,.lif,17783781563,2025-03-20
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\04.03.25 AVG77 DAY 1\04.03.25 CONFOCAL AVG77 DAY1.lif,.lif,35551747219,2025-04-03
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\04.10.25 GFP CGC STRAINS\04.10.25 CONFOCAL.lif,.lif,1981965087,2025-04-10
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\04.22.25 GFP CGC STRAINS MALE\04.22.25 CONFOCAL.lif,.lif,32578371741,2025-04-22
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\05.18.25 VG04 x GFP CROSSES\05.19.25 CROSS CONFOCAL IMAGING.lif,.lif,12636771,2025-05-19
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\05.20.25 VG04 x GFP CROSSES\05.20.25 CONFOCAL.lif,.lif,52593227647,2025-05-29
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\05.22.26 CONFOCAL ETR-1 PLX-1\05.22.26 CONFOCAL PLX-1.ETR-1.lif,.lif,1602488665,2026-07-24
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\05.26.26 CONFOCAL DYS-1 RNAi STRUCTURE\05.26.26 CONFOCAL RGB STRUCTURE.lif,.lif,2282990713,2026-05-26
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\05.28.25 AVG77 VIDEO PRACTICE\05.28.25 CONFOCAL.lif,.lif,163467767,2025-05-29
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\05.29.25 AVG77 VIDEO CRAWL PRACTICE\05.29.25 CONFOCAL CRAWL VID.lif,.lif,74483805,2025-05-29
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\05.29.26 CONFOCAL RGB PRACTICE SWIM NEW\05.29.26 CONFOCAL RGB PRACTICE SWIM MC.lif,.lif,18729527,2026-05-29
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\06.01.26 CONFOCAL SARCOMERE RNAI SCREEN\06.01.26 CONFOCAL BRANCHING.lif,.lif,2824391647,2026-06-01
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\06.02.25 AVG77 VIDEO CRAWL PRACTICE (2)\06.02.25 CONFOCAL.lif,.lif,182564319,2025-06-02
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\06.02.26 CONFOCAL DYS-1 RNAi STRUCTURE\06.02.26 CONFOCAL DYS-1 STRUCTURE RGB.lif,.lif,1688611741,2026-06-15
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\06.04.26 CONFOCAL PHALLOIDIN 488 PRACTICE\06.04.26 CONFOCAL PHALLOIDIN 488 PRACTICE.lif,.lif,1510893351,2026-06-04
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\06.09.25 AVG77 VID (1)\06.09.25 CONFOCAL.lif,.lif,95775781,2025-06-09
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\06.09.26 CONFOCAL VG02 PHALLOIDIN 488 PRACTICE\06.09.26 CONFOCAL VG02 PHALLOIDIN 488 PRACTIC.lif,.lif,1807214175,2026-06-09
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\06.11.25 AVG77 VID (2)\06.11.25 CONFOCAL.lif,.lif,162347249,2025-06-11
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\06.11.26 CONFOCAL DANNY CELLS\06.11.26 CONFOCAL DANNY CELLS WT DMD.lif,.lif,84682799,2026-06-11
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\06.11.26 CONFOCAL DANNY CELLS\06.11.26 Danny Cells 2.lif,.lif,27583303,2026-06-11
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\06.13.25 AVG77 VID PRACTICE\06.13.25 CONFOCAL.lif,.lif,12399689,2025-06-13
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\06.15.26 CONFOCAL RNAi BRANCHING\06.15.26 RNAi BRANCHING.lif,.lif,1169497927,2026-07-24
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\06.15.26 CONFOCAL RNAi STRUCTURE\06.15.26 CONFOCAL RNAi STRUCTURE.lif,.lif,747620919,2026-06-15
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\06.20.25 AVG77 VID (3)\06.20.25 CONFOCAL.lif,.lif,51032757,2025-06-20
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\06.23.25 AVG77 VID (4)\06.23.25 CONFOCAL VID.lif,.lif,99830033,2025-06-23
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\06.25.25 AVG77 VID (5)\06.25.25 CONFOCAL VID.lif,.lif,127305673,2025-06-25
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\06.27.25 AVG77 VID (6)\06.27.25 CONFOCAL VID.lif,.lif,324436639,2026-06-15
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\06.27.25 AVG77 VID (6)\07.11.25 CONFOCAL VID.lif,.lif,225584667,2025-07-11
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\07.07.26 CONFCAL SONAM TRIAL\07.07.26 CONFOCAL SONAM.lif,.lif,3087218305,2026-07-07
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\07.09.26 SONAM TRIAL 3 DATA\07.09.26 SONAM TRIAL DATA.lif,.lif,2022155783,2026-07-09
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\07.11.25 AVG77 VID (7)\07.11.25 CONFOCAL VID.lif,.lif,225619009,2025-07-11
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\07.16.25 AVG77 EGGS\07.16.25 CONFOCAL.lif,.lif,273307247,2025-07-16
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\07.21.26 CONFOCAL NAGA PRACTICE\07.21.26 CONFOCAL NAGA PRACTICE.lif,.lif,350655339,2026-07-21
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\07.24.26 CONFOCAL NAGA\07.24.26 NAGA.lif,.lif,335426599,2026-07-24
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\07.24.26 POST BURROW MUSCLES\07.24.26 POST BURROW MUSCLES.lif,.lif,335561057,2026-07-24
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\07.29.25 VG04 x GFP CROSSES\07.29.25 CONFOCAL.lif,.lif,16654660955,2025-07-29
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\07.31.26 CONFOCAL VG02 VG03 PHARYNX POST PUMP\07.31.26 CONFOCAL VG02 VGO3 PHARYNX POST PUMP.lif,.lif,1515928049,2026-07-31
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\08.01.25 AVG77 VID (8)\08.01.25 CONFOCAL VID.lif,.lif,86277613,2025-08-01
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\08.06.25 AVG77 VID (9)\08.06.25 CONFOCAL VID.lif,.lif,86289429,2025-08-06
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\09.24.25 AVG77 VID (11)\09.24.25 CONFOCAL DAY 3  WT AVG77 VID.lif,.lif,58128683,2025-10-02
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\09.26.25 AVG77 VID (12)\09.26.25 AVG77 Day 5 WT.lif,.lif,34700143,2025-09-26
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\10.03.25 AVG77 PICS\RGB IMAGES.lif,.lif,24737602217,2025-10-03
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\10.22.25 VGO4 X GFP CROSSES\VGO4 x OH906 MALE CROSS.lif,.lif,4562442465,2025-10-23
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\10.24.25 AVG77 MIDBODY MUSCLE\AVG77 MUSCLE.lif,.lif,10757843917,2025-10-24
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\11.13.25 CONFOCAL OH906 X VGO4 MALE CROSS HEAD\11.13.25 CONFOCAL OH906 X VGO4 MALE.lif,.lif,16829743011,2025-11-13
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\11.18.25 CONFOCAL CZ333 X VG04 MALE CROSS\11.18.25 CONFOCAL CZ333 X VG04 MALE.lif,.lif,14225972815,2025-11-18
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\AVG77 RNAi DAY 1 Confocal\250223_AVG77_RGB_DYS-1A-J.lif,.lif,5989652501,2025-02-23
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\Random E Drive Files\241125_AVG60_FIRST.lif,.lif,271067257,2024-11-25
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\Random E Drive Files\241209_ATU2301_FIRSTLIGHTNING.lif,.lif,1408635663,2024-12-09
L:\02_Duchenne Muscular Dystrophy\Mackenzie\1) CONFOCAL\Random E Drive Files\241220_ATU2301_PRACTICELIGHTNING.lif,.lif,2194758115,2024-12-20
L:\02_Duchenne Muscular Dystrophy\Mackenzie\14) RGB Sequences\08.06.25\AVG77 DAY 3 CRAWL 1 - done - mj\06.15.26 CONFOCAL RNAi BRANCHING\06.15.26 RNAi BRANCHING.lif,.lif,1169497927,2026-07-24
L:\02_Duchenne Muscular Dystrophy\Manuscripts\JPS518 paper\data PNAS\100x health\170811_HKK5_CD5\LSM\HKK5_CD5_1.lsm,.lsm,96516691,2017-08-11
L:\02_Duchenne Muscular Dystrophy\Manuscripts\JPS518 paper\data PNAS\100x health\170811_HKK5_CD5\LSM\HKK5_CD5_Max.lsm,.lsm,4457651,2017-08-11
L:\02_Duchenne Muscular Dystrophy\Manuscripts\JPS518 paper\data PNAS\100x health\170811_HKK5_CD5\LSM\HKK5_CD5_w14.lsm,.lsm,6962347,2017-08-11
L:\02_Duchenne Muscular Dystrophy\Manuscripts\JPS518 paper\data PNAS\100x health\170811_HKK5_CD5\LSM\HKK5_CD5_w14_Max.lsm,.lsm,386709,2017-08-11
L:\02_Duchenne Muscular Dystrophy\Manuscripts\JPS518 paper\data PNAS\100x health\170811_HKK5_CD5\LSM\HKK5_CD5_w3.lsm,.lsm,6962345,2017-08-11
L:\02_Duchenne Muscular Dystrophy\Manuscripts\JPS518 paper\data PNAS\100x health\170811_HKK5_CD5\LSM\HKK5_CD5_w3_Max.lsm,.lsm,386707,2017-08-11
L:\02_Duchenne Muscular Dystrophy\Manuscripts\JPS518 paper\data PNAS\100x health\170811_HKK5_CD5\LSM\HKK5_CD5_w4.lsm,.lsm,6962344,2017-08-11
L:\02_Duchenne Muscular Dystrophy\Manuscripts\JPS518 paper\data PNAS\100x health\170811_HKK5_CD5\LSM\HKK5_CD5_w4_Max.lsm,.lsm,386706,2017-08-11
L:\02_Duchenne Muscular Dystrophy\Manuscripts\JPS518 paper\data PNAS\100x health\170811_HKK5_CD5\p02_worm2\HKK5_CD5_w3_Max.lsm,.lsm,386707,2017-08-11
L:\02_Duchenne Muscular Dystrophy\Manuscripts\JPS518 paper\data PNAS\100x health\170811_HKK5_CD5\p03_worm2\HKK5_CD5_w4_Max.lsm,.lsm,386706,2017-08-11
L:\02_Duchenne Muscular Dystrophy\Manuscripts\JPS518 paper\data PNAS\100x health\170811_HKK5_CD5\p13_worm10\HKK5_CD5_w14_Max.lsm,.lsm,386709,2017-08-11
L:\02_Duchenne Muscular Dystrophy\Manuscripts\JPS518 paper\data PNAS\100x health\171015_HKK5_CD5\HKK5_CD5.lsm,.lsm,170414711,2017-10-15
L:\02_Duchenne Muscular Dystrophy\Manuscripts\JPS518 paper\data PNAS\100x health\171015_HKK5_CD5\HKK5_CD5_Max.lsm,.lsm,5084191,2017-10-15
L:\02_Duchenne Muscular Dystrophy\Manuscripts\JPS518 paper\data PNAS\100x health\171016_HKK22_CD5_100x\worm1\HKK22_CD5_CD5_.lsm,.lsm,12734696,2017-10-16
L:\02_Duchenne Muscular Dystrophy\Manuscripts\JPS518 paper\data PNAS\100x health\171016_HKK22_CD5_100x\worm1\HKK22_CD5_CD5_Max.lsm,.lsm,686078,2017-10-16
L:\02_Duchenne Muscular Dystrophy\Manuscripts\JPS518 paper\data PNAS\100x health\171016_HKK22_CD5_100x\worm1\HKK22_CD5_W1L2_Max.lsm,.lsm,686080,2017-10-16
L:\02_Duchenne Muscular Dystrophy\Manuscripts\JPS518 paper\data PNAS\100x health\171016_HKK22_CD5_100x\worm2\HKK22_CD5_W2L1_Max.lsm,.lsm,686082,2017-10-16
L:\02_Duchenne Muscular Dystrophy\Manuscripts\JPS518 paper\data PNAS\100x health\171016_HKK22_CD5_100x\worm2\HKK22_CD5_W2L2_Max.lsm,.lsm,686082,2017-10-16
L:\02_Duchenne Muscular Dystrophy\Manuscripts\JPS518 paper\data PNAS\100x health\171016_HKK22_CD5_100x\worm3\HKK22_CD5_W3L1_Max.lsm,.lsm,686081,2017-10-16
L:\02_Duchenne Muscular Dystrophy\Manuscripts\JPS518 paper\data PNAS\100x health\171016_HKK22_CD5_100x\worm3\HKK22_CD5_W3L2_Max.lsm,.lsm,686081,2017-10-16
L:\02_Duchenne Muscular Dystrophy\Manuscripts\JPS518 paper\data PNAS\100x health\171016_HKK22_CD5_100x\worm4\HKK22_CD5_W4L1_Max.lsm,.lsm,686080,2017-10-16
L:\02_Duchenne Muscular Dystrophy\Manuscripts\JPS518 paper\data PNAS\100x health\171016_HKK22_CD5_100x\worm4\HKK22_CD5_W4L2_Max.lsm,.lsm,686080,2017-10-16
L:\02_Duchenne Muscular Dystrophy\Manuscripts\JPS518 paper\data PNAS\100x health\171016_HKK22_CD5_100x\worm5\HKK22_CD5_W5L1_Max.lsm,.lsm,686080,2017-10-16
L:\02_Duchenne Muscular Dystrophy\Manuscripts\JPS518 paper\data PNAS\100x health\171016_HKK22_CD5_100x\worm5\HKK22_CD5_W5L2_Max.lsm,.lsm,686080,2017-10-16
L:\02_Duchenne Muscular Dystrophy\Manuscripts\JPS518 paper\data PNAS\100x health\171208_HKK22_CB3%D5\worm 1_p0\HKK22_CB3%D5_max_p0.lsm,.lsm,45162728,2017-12-08
L:\02_Duchenne Muscular Dystrophy\Margarita\confocal\april 18 2025\ATU2301 Deflazacort.lif,.lif,1510032229,2025-04-18
L:\02_Duchenne Muscular Dystrophy\Margarita\confocal\april 18 2025\ATU2301 DMSO.lif,.lif,3775079065,2025-04-18
L:\02_Duchenne Muscular Dystrophy\Margarita\confocal\april 18 2025\ATU2301 Prednisone.lif,.lif,1862393967,2025-04-18
L:\02_Duchenne Muscular Dystrophy\Margarita\confocal\feb 16 2025\z stack of 1percent_1.lif,.lif,475332887,2025-02-16
L:\02_Duchenne Muscular Dystrophy\Margarita\confocal\feb 16 2025\z stack of 1percent_2.lif,.lif,475332887,2025-02-16
L:\02_Duchenne Muscular Dystrophy\Margarita\confocal\feb 16 2025\z stack of 3percent_1.lif,.lif,538288807,2025-02-16
L:\02_Duchenne Muscular Dystrophy\Margarita\confocal\feb 16 2025\z stack of 3percent_2.lif,.lif,601244727,2025-02-16
